670,22,0,0
672,13,0,0
672,22,0,0
819,22,0,0
669,12,0,0
5860,12,0,0
5861,12,0,0
655,12,0,0
778,13,0,0
778,22,0,0
542,13,0,0
542,21,0,0
542,22,0,0
755,12,0,0
755,22,0,0
778,31,0,0
686,12,0,0
687,12,0,0
685,22,0,0
684,22,0,0
694,12,0,0
462,12,0,0
799,12,0,0
720,12,0,0
764,12,0,0
752,12,0,0
728,12,0,0
736,12,0,0
754,12,0,0
742,12,0,0
747,12,0,0
756,12,0,0
756,22,0,0
757,12,0,0
758,12,0,0
759,12,0,0
760,12,0,0
761,12,0,0
770,13,0,0
770,15,0,0
770,18,0,0
770,22,0,0
770,29,0,0
770,30,0,0
770,31,0,0
773,22,0,0
767,12,0,0
768,12,0,0
774,13,0,0
774,22,0,0
769,13,0,0
769,22,0,0
772,12,0,0
776,13,0,0
776,22,0,0
781,13,0,0
781,22,0,0
762,13,0,0
762,22,0,0
808,12,0,0
782,12,0,0
5841,12,0,0
786,22,0,0
751,12,0,0
783,13,0,0
783,22,0,0
788,13,0,0
788,22,0,0
789,12,0,0
789,22,0,0
789,13,0,0
5396,12,0,0
866,13,0,0
866,22,0,0
5846,12,0,0
552,46,0,0
449,49,0,0
5393,12,0,0
5478,13,29,0
5859,12,0,0
5862,12,0,0
800,12,0,0
849,12,0,0
849,22,0,0
828,22,0,0
784,13,0,0
784,15,0,0
784,18,0,0
784,20,0,0
784,22,0,0
784,29,0,0
784,30,0,0
784,31,0,0
784,36,0,0
834,12,0,0
850,12,0,0
850,22,0,0
854,12,0,0
616,12,0,0
616,30,0,0
616,22,0,0
616,13,0,0
616,15,0,0
616,31,0,0
616,29,0,0
616,20,0,0
738,12,0,0
738,30,0,0
738,22,0,0
738,13,0,0
738,15,0,0
738,31,0,0
738,29,0,0
738,20,0,0
1,2,0,0
1,3,0,0
1,4,0,0
1,5,0,0
1,6,0,0
1,7,0,0
1,8,0,0
1,9,0,0
1,10,0,0
1,11,0,0
1,13,0,0
1,14,0,0
1,15,0,0
1,16,0,0
1,17,0,0
1,18,0,0
1,19,0,0
1,20,0,0
1,21,0,0
1,22,0,0
1,23,0,0
1,24,0,0
1,25,0,0
1,26,0,0
1,27,0,0
1,28,0,0
1,29,0,0
1,30,0,0
1,31,0,0
1,32,0,0
1,33,0,0
1,34,0,0
1,35,0,0
1,36,0,0
1,37,0,0
1,38,0,0
857,12,0,0
856,12,0,0
858,40,0,0
859,22,0,0
862,12,0,0
996,13,0,0
996,20,0,0
996,22,0,0
1070,22,0,0
376,14,0,0
376,16,0,0
376,17,0,0
376,23,0,0
376,26,0,0
376,27,0,0
376,28,0,0
877,12,0,0
867,13,0,0
867,22,0,0
871,13,0,0
871,22,0,0
874,13,0,0
874,22,0,0
872,13,0,0
872,22,0,0
869,13,0,0
869,22,0,0
868,13,0,0
868,22,0,0
870,13,0,0
870,22,0,0
878,13,0,0
878,22,0,0
873,13,0,0
873,22,0,0
876,12,0,0
876,22,0,0
879,12,0,0
875,12,0,0
875,22,0,0
5428,12,0,0
430,22,0,0
1020,13,29,0
746,22,0,0
746,23,0,0
746,5,0,0
746,4,0,0
746,27,0,0
746,3,0,0
886,12,0,0
890,12,0,0
891,12,0,0
892,12,0,0
893,12,0,0
894,12,0,0
895,12,0,0
896,12,0,0
899,12,0,0
900,12,0,0
901,12,0,0
902,12,0,0
903,12,0,0
904,12,0,0
897,12,0,0
905,12,0,0
906,12,0,0
907,12,0,0
908,12,0,0
909,12,0,0
910,12,0,0
911,12,0,0
912,12,0,0
913,12,0,0
914,12,0,0
915,12,0,0
916,12,0,0
917,12,0,0
918,12,0,0
812,12,0,0
812,13,0,0
812,20,0,0
919,12,0,0
861,12,0,0
861,22,0,0
861,13,0,0
796,22,0,0
796,23,0,0
796,26,0,0
898,12,0,0
887,12,0,0
5,13,0,0
5,15,0,0
5,16,0,0
5,17,0,0
5,18,0,0
5,19,0,0
5,22,0,0
5,31,0,0
5,35,0,0
5,36,0,0
5,37,0,0
5,38,0,0
446,12,0,0
446,22,0,0
920,12,0,0
921,12,0,0
922,12,0,0
790,22,0,0
356,12,0,0
826,13,0,0
826,22,0,0
826,40,0,0
411,12,0,0
387,12,0,0
5453,20,32,0
923,12,0,0
924,12,0,0
928,12,0,0
929,12,0,0
930,12,0,0
931,12,0,0
932,12,0,0
933,12,0,0
812,22,0,0
812,40,0,0
934,12,0,0
935,12,0,0
936,12,0,0
937,12,0,0
938,12,0,0
939,12,0,0
940,12,0,0
941,12,0,0
942,12,0,0
509,12,0,0
943,12,0,0
944,12,0,0
880,22,0,0
1,39,0,0
945,12,0,0
946,12,0,0
947,12,0,0
948,12,0,0
949,12,0,0
950,12,0,0
951,12,0,0
952,12,0,0
953,12,0,0
5429,12,0,0
927,13,0,0
927,22,0,0
851,13,0,0
851,22,0,0
852,13,0,0
852,22,0,0
926,13,0,0
926,22,0,0
853,12,0,0
853,13,0,0
853,22,0,0
925,13,0,0
925,22,0,0
955,12,0,0
956,12,0,0
957,12,0,0
958,12,0,0
960,12,0,0
961,12,0,0
962,12,0,0
963,12,0,0
1005,13,1,0
959,22,0,0
964,12,0,0
959,13,0,0
959,15,0,0
959,18,0,0
959,20,0,0
959,29,0,0
959,31,0,0
959,30,0,0
965,12,0,0
966,12,0,0
967,12,0,0
750,12,0,0
750,13,0,0
750,15,0,0
750,18,0,0
750,20,0,0
750,22,0,0
750,29,0,0
750,30,0,0
750,31,0,0
750,40,0,0
539,22,0,0
5847,12,0,0
969,12,0,0
970,12,0,0
968,12,0,0
5431,12,0,0
5432,12,0,0
974,12,0,0
959,12,0,0
513,46,0,0
1073,48,0,0
3,12,0,0
5433,12,0,0
511,22,0,0
1,40,0,0
977,12,0,0
978,12,0,0
979,12,0,0
980,12,0,0
981,12,0,0
982,12,0,0
986,12,0,0
987,12,0,0
988,12,0,0
989,12,0,0
990,12,0,0
991,12,0,0
992,12,0,0
5390,12,0,0
994,12,0,0
995,12,0,0
5842,41,0,0
5848,12,0,0
360,12,0,0
360,13,0,0
360,15,0,0
360,20,0,0
360,22,0,0
360,29,0,0
370,46,0,0
998,22,0,0
1071,48,0,0
997,22,0,0
360,30,0,0
360,31,0,0
360,36,0,0
360,40,0,0
5406,12,0,0
5400,13,0,0
5400,15,0,0
5400,18,0,0
5400,20,0,0
5394,13,0,0
5394,20,0,0
737,12,0,0
737,13,0,0
737,15,0,0
737,20,0,0
737,22,0,0
737,29,0,0
737,30,0,0
737,31,0,0
737,40,0,0
5400,22,0,0
618,8,0,0
5851,12,0,0
1001,12,0,0
1002,12,0,0
1003,12,0,0
1004,12,0,0
5400,29,0,0
881,22,0,0
5400,30,0,0
5400,31,0,0
881,39,0,0
1006,12,0,0
811,12,0,0
811,13,0,0
811,22,0,0
811,40,0,0
5407,12,0,0
5408,12,0,0
5409,12,0,0
985,13,0,0
985,22,0,0
984,13,0,0
984,22,0,0
983,13,0,0
983,22,0,0
1007,12,0,0
1008,12,0,0
1009,12,0,0
1010,12,0,0
1011,12,0,0
1012,12,0,0
1013,12,0,0
1014,12,0,0
1015,12,0,0
1016,12,0,0
1017,12,0,0
1018,12,0,0
1019,12,0,0
1020,22,0,0
439,12,0,0
1022,12,0,0
1023,12,0,0
1021,12,0,0
1024,12,0,0
1025,12,0,0
1026,12,0,0
1027,12,0,0
661,22,0,0
1029,12,0,0
1030,12,0,0
1031,13,0,0
1031,22,0,0
1032,12,0,0
1033,12,0,0
1034,12,0,0
1035,12,0,0
1036,12,0,0
993,22,0,0
1037,12,0,0
1038,12,0,0
1005,20,1,0
5435,12,0,0
954,40,29,0
374,12,0,0
369,12,0,0
998,12,0,0
1039,12,0,0
5395,12,0,0
797,12,0,0
5853,12,0,0
797,22,0,0
5394,22,0,0
5394,40,0,0
352,12,0,0
1040,12,0,0
1041,12,0,0
1042,12,0,0
1043,12,0,0
1044,22,0,0
5453,40,32,0
1047,12,0,0
1048,12,0,0
1049,12,0,0
1050,12,0,0
1051,12,0,0
1052,12,0,0
855,12,0,0
1053,13,0,0
1053,22,0,0
855,13,0,0
855,15,0,0
855,18,0,0
855,20,0,0
855,22,0,0
855,29,0,0
855,30,0,0
1046,22,0,0
1046,40,0,0
855,31,0,0
1055,22,0,0
1054,12,0,0
1054,22,0,0
1056,12,0,0
1057,12,0,0
1046,12,0,0
1045,12,0,0
1045,13,0,0
1045,22,0,0
1045,40,0,0
1058,12,0,0
1059,12,0,0
1060,12,0,0
1061,12,0,0
1062,12,0,0
1063,12,0,0
1064,12,0,0
1065,12,0,0
807,34,33,0
827,13,0,0
827,20,0,0
1068,12,0,0
827,22,0,0
827,31,0,0
1071,22,0,0
1072,22,0,0
1073,22,0,0
610,12,0,0
712,12,0,0
784,12,0,0
530,12,0,0
505,12,0,0
405,12,0,0
400,12,0,0
406,12,0,0
781,12,0,0
726,12,0,0
1074,12,0,0
1078,12,0,0
1079,12,0,0
997,12,0,0
1084,12,0,0
1086,12,0,0
1087,12,0,0
1091,12,0,0
1133,12,0,0
1135,12,0,0
1137,12,0,0
1082,22,0,0
1082,40,0,0
1082,12,0,0
1139,12,0,0
1141,12,0,0
926,12,0,0
1145,12,0,0
346,12,0,0
5382,12,0,0
954,12,0,0
954,22,0,0
5385,12,0,0
5386,12,0,0
5387,12,0,0
700,30,27,0
5849,12,0,0
1005,40,1,0
5436,12,0,0
860,12,0,0
4,47,0,0
1072,48,0,0
860,22,0,0
528,12,0,0
528,13,0,0
5437,22,0,0
999,12,0,0
999,13,0,0
999,20,0,0
999,22,0,0
999,31,0,0
999,40,0,0
5397,12,0,0
5398,12,0,0
5399,12,0,0
5440,12,0,0
5441,12,0,0
5443,22,0,0
5444,22,0,0
5444,13,3,0
5444,12,0,0
5438,41,0,0
1000,12,0,0
5852,12,0,0
1000,22,0,0
5445,12,0,0
5446,12,0,0
5447,12,0,0
5448,12,0,0
5449,12,0,0
528,21,0,0
528,22,0,0
5854,12,0,0
5856,12,0,0
993,12,0,0
5857,12,0,0
5825,13,29,0
5863,12,0,0
5451,12,0,0
383,12,0,0
364,12,0,0
373,12,0,0
478,12,0,0
5452,12,0,0
5453,22,0,0
821,40,32,0
5454,12,0,0
5455,12,0,0
5456,12,0,0
5850,12,0,0
457,49,0,0
5393,40,11,0
5561,13,25,0
5490,13,29,0
5400,12,0,0
5457,12,0,0
746,25,0,0
746,26,0,0
863,13,0,0
863,22,0,0
863,40,0,0
864,13,0,0
864,22,0,0
864,40,0,0
539,12,0,0
5401,12,0,0
696,12,0,0
696,13,0,0
696,15,0,0
696,20,0,0
696,22,0,0
696,29,0,0
696,30,0,0
696,31,0,0
5391,12,0,0
5410,12,0,0
5411,12,0,0
807,15,0,0
807,16,0,0
807,17,0,0
807,18,0,0
807,19,0,0
807,20,0,0
807,22,0,0
807,23,0,0
807,24,0,0
807,29,0,0
807,36,0,0
5388,12,0,0
5412,12,0,0
5392,12,0,0
376,33,0,0
376,35,0,0
376,36,0,0
376,42,0,0
5413,12,0,0
700,7,0,0
700,15,0,0
700,18,0,0
700,20,0,0
700,22,0,0
700,29,0,0
700,31,0,0
700,34,0,0
700,40,0,0
5459,12,0,0
5460,12,0,0
5462,12,0,0
877,13,30,0
877,15,30,0
877,18,30,0
877,20,30,0
877,22,30,0
877,29,30,0
877,30,30,0
877,31,30,0
5463,12,0,0
5464,12,0,0
5465,12,0,0
5466,12,0,0
5467,12,0,0
5469,12,0,0
5471,22,0,0
5472,12,0,0
5473,12,0,0
5475,12,0,0
5476,12,0,0
5477,12,0,0
644,41,0,0
5478,22,0,0
5479,22,0,0
5480,12,0,0
5481,12,0,0
5482,12,0,0
5483,12,0,0
5484,12,0,0
5487,12,0,0
5488,12,0,0
5489,22,0,0
5490,22,0,0
5491,22,0,0
5492,22,0,0
5493,22,0,0
5494,22,0,0
5495,22,0,0
5496,22,0,0
5489,12,0,0
5478,12,0,0
5495,12,0,0
5494,12,0,0
5471,12,0,0
5479,12,0,0
5496,12,0,0
5490,12,0,0
5493,12,0,0
5500,12,0,0
578,22,0,0
578,12,0,0
5501,12,0,0
5502,12,0,0
5503,12,0,0
5504,12,0,0
5505,12,0,0
5506,12,0,0
5507,12,0,0
5508,12,0,0
5509,12,0,0
5510,22,0,0
5510,13,27,0
5510,20,27,0
5510,40,27,0
781,40,27,0
781,20,27,0
996,40,27,0
861,20,27,0
811,20,19,0
884,12,0,0
5512,12,0,0
5513,12,0,0
5514,12,0,0
5515,12,0,0
5516,12,0,0
5517,12,0,0
5518,12,0,0
5409,41,0,0
5519,22,0,0
5520,22,0,0
5520,13,19,0
5519,13,19,0
5521,12,0,0
5522,12,0,0
5523,12,0,0
5524,22,0,0
700,13,30,0
700,13,27,0
700,13,31,0
700,13,32,0
866,20,19,0
787,13,19,0
1070,45,0,0
5,47,0,0
455,49,0,0
959,40,11,0
696,40,25,0
5492,13,29,0
5864,12,0,0
5865,12,0,0
5866,12,0,0
5867,12,0,0
796,6,0,0
796,9,0,0
5524,13,19,0
5400,40,19,0
807,31,1,0
807,31,2,0
807,31,3,0
807,31,4,0
807,31,5,0
807,31,7,0
807,31,10,0
807,31,11,0
807,31,13,0
807,31,25,0
807,31,26,0
807,31,27,0
807,31,28,0
807,31,29,0
807,31,30,0
807,31,31,0
807,31,32,0
807,31,19,0
787,40,19,0
5524,12,0,0
5525,12,0,0
5526,12,0,0
5529,12,0,0
5530,12,0,0
787,20,19,0
5531,12,0,0
5532,12,0,0
5533,12,0,0
5534,12,0,0
5535,12,0,0
5536,12,0,0
5537,12,0,0
5538,12,0,0
5539,12,0,0
5540,12,0,0
5541,12,0,0
5542,12,0,0
5543,12,0,0
5544,12,0,0
472,12,0,0
5545,12,0,0
5546,22,0,0
5547,12,0,0
5548,12,0,0
5549,12,0,0
5550,12,0,0
5552,12,0,0
5553,12,0,0
5554,12,0,0
700,12,0,0
5555,12,0,0
376,15,2,0
376,15,1,0
376,15,29,0
376,15,3,0
376,15,26,0
376,15,5,0
376,15,7,0
376,15,10,0
376,15,11,0
376,15,13,0
376,15,19,0
376,15,28,0
376,15,30,0
376,15,31,0
376,15,32,0
376,15,4,0
376,15,25,0
376,18,2,0
376,18,1,0
376,18,29,0
376,18,3,0
376,18,26,0
376,18,5,0
376,18,7,0
376,18,10,0
376,18,11,0
376,18,13,0
376,18,19,0
376,18,28,0
376,18,30,0
376,18,31,0
376,18,32,0
376,18,4,0
376,18,25,0
376,22,2,0
376,22,1,0
376,22,29,0
376,22,3,0
376,22,26,0
376,22,5,0
376,22,7,0
376,22,10,0
376,22,11,0
376,22,13,0
376,22,19,0
376,22,28,0
376,22,30,0
376,22,31,0
376,22,32,0
376,22,4,0
376,22,25,0
376,29,2,0
376,29,1,0
376,29,29,0
376,29,3,0
376,29,26,0
376,29,5,0
376,29,7,0
376,29,10,0
376,29,11,0
376,29,13,0
376,29,19,0
376,29,28,0
376,29,30,0
376,29,31,0
376,29,32,0
376,29,4,0
376,29,25,0
5556,12,0,0
5557,12,0,0
5558,12,0,0
5559,12,0,0
5560,12,0,0
5561,22,0,0
774,40,25,0
762,40,25,0
5561,40,25,0
5443,13,25,0
5402,13,25,0
5562,12,0,0
5563,12,0,0
5564,12,0,0
5565,12,0,0
5566,12,0,0
5567,12,0,0
5568,12,0,0
5569,12,0,0
5570,12,0,0
5571,22,0,0
5572,12,0,0
858,13,27,0
858,20,27,0
858,31,27,0
865,13,27,0
5573,12,0,0
858,22,0,0
5574,12,0,0
5575,12,0,0
5576,12,0,0
669,13,13,0
669,15,13,0
669,18,13,0
669,20,13,0
669,22,13,0
669,29,13,0
669,30,13,0
669,31,13,0
5577,12,0,0
5578,12,0,0
5579,12,0,0
5580,12,0,0
5581,12,0,0
5582,12,0,0
5583,12,0,0
5584,12,0,0
5571,38,0,0
5585,12,0,0
5586,12,0,0
5587,12,0,0
5588,12,0,0
5589,12,0,0
5590,12,0,0
5591,12,0,0
5592,12,0,0
5593,12,0,0
5594,12,0,0
5595,12,0,0
5596,12,0,0
5597,12,0,0
5598,12,0,0
5599,12,0,0
5600,12,0,0
5601,12,0,0
5602,12,0,0
5603,12,0,0
5604,12,0,0
5605,12,0,0
5606,12,0,0
5607,12,0,0
865,20,27,0
865,22,0,0
5608,12,0,0
865,15,0,0
865,18,0,0
5609,12,0,0
5610,12,0,0
5611,12,0,0
5612,12,0,0
5613,12,0,0
5614,12,0,0
5615,12,0,0
5616,12,0,0
5617,12,0,0
5618,12,0,0
5619,12,0,0
5620,12,0,0
5621,12,0,0
5622,12,0,0
5623,12,0,0
5624,12,0,0
5625,12,0,0
5626,12,0,0
5627,12,0,0
5628,12,0,0
5629,12,0,0
5630,12,0,0
5631,12,0,0
5632,12,0,0
5633,12,0,0
5634,12,0,0
5635,12,0,0
5636,12,0,0
5637,12,0,0
5638,12,0,0
5639,12,0,0
5640,12,0,0
5641,12,0,0
5642,21,0,0
5642,22,0,0
376,34,1,0
376,34,2,0
376,34,3,0
376,34,5,0
376,34,25,0
376,34,26,0
376,34,29,0
5643,12,0,0
5644,12,0,0
5645,12,0,0
5646,12,0,0
5647,12,0,0
5648,12,0,0
5649,12,0,0
5650,12,0,0
5651,12,0,0
5652,12,0,0
5653,12,0,0
5654,12,0,0
5655,12,0,0
5656,12,0,0
5657,12,0,0
5658,12,0,0
5659,12,0,0
5660,12,0,0
5661,12,0,0
5662,12,0,0
5663,12,0,0
5664,12,0,0
5665,12,0,0
5666,12,0,0
5667,12,0,0
5668,12,0,0
5669,12,0,0
5670,12,0,0
5671,12,0,0
5672,12,0,0
5673,12,0,0
5674,12,0,0
5675,12,0,0
5676,12,0,0
5677,12,0,0
5678,12,0,0
5679,12,0,0
5680,12,0,0
5681,12,0,0
871,20,30,0
871,40,30,0
5683,12,0,0
5696,12,0,0
5700,12,0,0
5701,12,0,0
5704,12,0,0
5705,12,0,0
5709,12,0,0
5714,12,0,0
5720,12,0,0
5721,12,0,0
5724,12,0,0
5727,12,0,0
5728,12,0,0
5729,12,0,0
5730,12,0,0
821,13,32,0
5732,22,0,0
5732,13,32,0
5732,20,32,0
5732,40,32,0
5733,12,0,0
5734,12,0,0
5740,12,0,0
596,45,0,0
5750,12,0,0
5752,12,0,0
5753,12,0,0
5755,12,0,0
5758,12,0,0
5759,12,0,0
5760,12,0,0
5761,12,0,0
431,12,0,0
5765,12,0,0
5766,12,0,0
5767,12,0,0
5768,12,0,0
5769,12,0,0
5770,12,0,0
5771,12,0,0
5772,12,0,0
5773,12,0,0
5774,12,0,0
5775,12,0,0
5776,21,0,0
5776,30,0,0
5777,12,0,0
5778,12,0,0
5779,12,0,0
5780,12,0,0
5781,12,0,0
5782,12,0,0
5783,12,0,0
5784,12,0,0
5785,12,0,0
5786,12,0,0
5787,12,0,0
5788,12,0,0
5789,12,0,0
5790,12,0,0
5791,12,0,0
5792,12,0,0
5793,12,0,0
5794,12,0,0
5795,12,0,0
5796,12,0,0
5797,12,0,0
5798,12,0,0
5799,12,0,0
5800,12,0,0
5801,12,0,0
5802,12,0,0
5803,12,0,0
454,49,0,0
5493,13,29,0
5864,22,0,0
5868,12,0,0
558,13,2,0
558,15,2,0
558,18,2,0
558,20,2,0
558,22,2,0
558,29,2,0
558,30,2,0
558,31,2,0
5804,12,0,0
5805,12,0,0
5803,41,0,0
5806,12,0,0
5807,12,0,0
716,23,0,0
716,34,0,0
716,44,0,0
5808,12,0,0
5809,12,0,0
433,22,0,0
433,22,25,0
433,22,19,0
433,22,28,0
433,22,26,0
433,22,32,0
433,22,10,0
716,2,0,0
5810,12,0,0
5811,12,0,0
5551,22,0,0
5812,12,0,0
5813,12,0,0
5814,12,0,0
5815,12,0,0
5820,12,0,0
5821,12,0,0
796,45,0,0
5822,22,0,0
5823,12,0,0
5824,12,0,0
584,13,10,0
584,15,10,0
584,18,10,0
